380,0.033358,0.028821,0.045836,0.000180,0.000020,0.000792
381,0.032858,0.026633,0.033385,0.000241,0.000026,0.001063
382,0.032398,0.024478,0.021016,0.000322,0.000035,0.001419
383,0.031981,0.022358,0.008836,0.000426,0.000046,0.001881
384,0.031613,0.020274,0.000000,0.000561,0.000061,0.002480
385,0.031301,0.018226,0.000000,0.000735,0.000079,0.003250
386,0.031051,0.016217,0.000000,0.000957,0.000103,0.004234
387,0.030871,0.014248,0.000000,0.001238,0.000133,0.005484
388,0.030768,0.012319,0.000000,0.001593,0.000171,0.007059
389,0.030750,0.010432,0.000000,0.002036,0.000219,0.009034
390,0.030829,0.008588,0.000000,0.002588,0.000277,0.011493
391,0.031012,0.006788,0.000000,0.003269,0.000350,0.014534
392,0.031312,0.005034,0.000000,0.004105,0.000438,0.018271
393,0.031739,0.003326,0.000000,0.005123,0.000546,0.022833
394,0.032305,0.001665,0.000000,0.006356,0.000676,0.028365
395,0.033024,0.000054,0.000000,0.007839,0.000831,0.035029
396,0.033908,0.000000,0.000000,0.009609,0.001016,0.043002
397,0.034972,0.000000,0.000000,0.011709,0.001235,0.052478
398,0.036230,0.000000,0.000000,0.014182,0.001492,0.063662
399,0.037696,0.000000,0.000000,0.017074,0.001793,0.076773
400,0.039387,0.000000,0.000000,0.020434,0.002142,0.092033
401,0.041317,0.000000,0.000000,0.024308,0.002543,0.109674
402,0.043502,0.000000,0.000000,0.028745,0.003001,0.129927
403,0.045957,0.000000,0.006606,0.033791,0.003521,0.153009
404,0.048699,0.000000,0.027986,0.039482,0.004106,0.179117
405,0.051742,0.000000,0.051990,0.045856,0.004761,0.208442
406,0.055100,0.000000,0.078624,0.052938,0.005488,0.241134
407,0.058787,0.000000,0.107876,0.060743,0.006290,0.277305
408,0.062817,0.000000,0.139720,0.069276,0.007166,0.317009
409,0.067200,0.000000,0.174115,0.078526,0.008117,0.360249
410,0.071947,0.000000,0.211003,0.088446,0.009138,0.406863
411,0.077067,0.000000,0.250311,0.098927,0.010213,0.456420
412,0.082565,0.000000,0.291950,0.109879,0.011328,0.508545
413,0.088448,0.000000,0.335820,0.121248,0.012482,0.563028
414,0.094716,0.000000,0.381804,0.132986,0.013676,0.619672
415,0.101370,0.000000,0.429773,0.145050,0.014910,0.678295
416,0.108407,0.000000,0.479587,0.157401,0.016188,0.738734
417,0.115819,0.000000,0.531092,0.170015,0.017520,0.800868
418,0.123597,0.000000,0.584127,0.182879,0.018921,0.864638
419,0.131730,0.000000,0.638517,0.195994,0.020403,0.930026
420,0.140199,0.000000,0.694081,0.209229,0.021967,0.996431
421,0.148986,0.000000,0.750630,0.222192,0.023570,1.062012
422,0.158066,0.000000,0.807967,0.234603,0.025179,1.125420
423,0.167412,0.000000,0.865890,0.246445,0.026799,1.186628
424,0.176993,0.000000,0.924189,0.257733,0.028437,1.245636
425,0.186774,0.000000,0.982653,0.268502,0.030108,1.302552
426,0.196717,0.000000,1.041067,0.278833,0.031819,1.357784
427,0.206781,0.000000,1.099212,0.288844,0.033579,1.411860
428,0.216920,0.000000,1.156870,0.298644,0.035428,1.465288
429,0.227087,0.000000,1.213821,0.308401,0.037382,1.518869
430,0.237231,0.000000,1.269846,0.318162,0.039438,1.572819
431,0.247301,0.000000,1.324728,0.327672,0.041567,1.625812
432,0.257241,0.000000,1.378252,0.336692,0.043726,1.676648
433,0.266996,0.000000,1.430206,0.345148,0.045913,1.724976
434,0.276509,0.000000,1.480385,0.352979,0.048150,1.770532
435,0.285723,0.000000,1.528587,0.360154,0.050442,1.813152
436,0.294581,0.000000,1.574620,0.366646,0.052799,1.852664
437,0.303026,0.000000,1.618296,0.372377,0.055232,1.888804
438,0.311004,0.000000,1.659441,0.377322,0.057750,1.921408
439,0.318461,0.000000,1.697886,0.381445,0.060363,1.950333
440,0.325344,0.000000,1.733477,0.384667,0.063035,1.975135
441,0.331607,0.000000,1.766069,0.386878,0.065654,1.995076
442,0.337205,0.000000,1.782600,0.388052,0.068177,2.009912
443,0.342095,0.000000,1.782600,0.388246,0.070647,2.019920
444,0.346241,0.000000,1.782600,0.387527,0.073113,2.025444
445,0.349611,0.000720,1.782600,0.385995,0.075628,2.026976
446,0.352179,0.002735,1.782600,0.383728,0.078247,2.024924
447,0.353922,0.004850,1.782600,0.380819,0.081021,2.019780
448,0.354825,0.007066,1.782600,0.377343,0.083999,2.011952
449,0.354877,0.009387,1.782600,0.373398,0.087244,2.001968
450,0.354075,0.011814,1.782600,0.369041,0.090713,1.989976
451,0.352420,0.014350,1.782600,0.364273,0.094145,1.975604
452,0.349920,0.016997,1.782600,0.359055,0.097449,1.958496
453,0.346590,0.019759,1.782600,0.353346,0.100721,1.938624
454,0.342449,0.022638,1.782600,0.347136,0.104063,1.916124
455,0.337521,0.025637,1.782600,0.340414,0.107568,1.891124
456,0.331838,0.028760,1.782600,0.333154,0.111317,1.863660
457,0.325436,0.032009,1.782600,0.325356,0.115395,1.833868
458,0.318352,0.035389,1.782600,0.317027,0.119882,1.801912
459,0.310633,0.038902,1.769686,0.308162,0.124829,1.767917
460,0.302325,0.042552,1.739230,0.298884,0.130093,1.732313
461,0.293480,0.046344,1.706298,0.289490,0.135209,1.695852
462,0.284150,0.050280,1.671071,0.280097,0.140022,1.658764
463,0.274391,0.054366,1.633738,0.270523,0.144750,1.620624
464,0.264259,0.058605,1.594494,0.260599,0.149578,1.580948
465,0.253814,0.063001,1.553541,0.250236,0.154684,1.539528
466,0.243112,0.067559,1.511081,0.239358,0.160204,1.496036
467,0.232212,0.072284,1.467322,0.227975,0.166253,1.450236
468,0.221171,0.077179,1.422468,0.216064,0.172905,1.401936
469,0.210046,0.082250,1.376725,0.203669,0.180220,1.351122
470,0.198891,0.087502,1.330295,0.191088,0.188011,1.297702
471,0.187759,0.092938,1.283375,0.178422,0.195649,1.241736
472,0.176700,0.098564,1.236160,0.165587,0.202776,1.183976
473,0.165762,0.104384,1.188834,0.152777,0.209492,1.125504
474,0.154991,0.110404,1.141578,0.140222,0.215911,1.067192
475,0.144426,0.116628,1.094560,0.128114,0.222183,1.009907
476,0.134108,0.123061,1.047942,0.116578,0.228437,0.954246
477,0.124069,0.129707,1.001874,0.105707,0.234828,0.900721
478,0.114343,0.136572,0.956496,0.095567,0.241535,0.849755
479,0.104955,0.143660,0.911936,0.086191,0.248730,0.801664
480,0.095932,0.150974,0.868312,0.077457,0.256572,0.756344
481,0.087292,0.158521,0.825729,0.069037,0.265032,0.713080
482,0.079054,0.166303,0.784279,0.060824,0.273884,0.671456
483,0.071231,0.174325,0.744043,0.052966,0.282903,0.631605
484,0.063834,0.182590,0.705092,0.045581,0.291924,0.593606
485,0.056870,0.191102,0.667483,0.038757,0.300834,0.557518
486,0.050346,0.199864,0.631262,0.032573,0.309553,0.523383
487,0.044264,0.208880,0.596465,0.027089,0.318023,0.491202
488,0.038623,0.218151,0.563116,0.022347,0.326226,0.460956
489,0.033423,0.227680,0.531232,0.018384,0.334162,0.432621
490,0.028659,0.237469,0.500817,0.015138,0.342275,0.406171
491,0.024327,0.247520,0.471870,0.012385,0.351628,0.381519
492,0.020420,0.257833,0.444379,0.009961,0.362529,0.358341
493,0.016931,0.268409,0.418325,0.007865,0.374488,0.336338
494,0.013852,0.279247,0.393685,0.006111,0.387113,0.315369
495,0.011174,0.290349,0.370427,0.004718,0.400096,0.295401
496,0.008888,0.301712,0.348516,0.003715,0.413200,0.276477
497,0.006983,0.313334,0.327911,0.003129,0.426279,0.258708
498,0.005451,0.325215,0.308568,0.002999,0.439293,0.242257
499,0.004283,0.337350,0.290439,0.003367,0.452344,0.227344
500,0.003469,0.349736,0.273474,0.004276,0.465660,0.213948
501,0.003001,0.362369,0.257622,0.005758,0.479330,0.201439
502,0.002870,0.375245,0.242829,0.007787,0.493290,0.189326
503,0.003070,0.388357,0.229042,0.010324,0.507524,0.177612
504,0.003593,0.401698,0.216204,0.013334,0.522003,0.166309
505,0.004433,0.415263,0.204263,0.016780,0.536699,0.155442
506,0.005585,0.429043,0.193164,0.020630,0.551586,0.145050
507,0.007045,0.443029,0.182854,0.024848,0.566620,0.135184
508,0.008809,0.457212,0.173280,0.029401,0.581766,0.125899
509,0.010874,0.471581,0.164392,0.034252,0.596987,0.117273
510,0.013239,0.486125,0.156141,0.039442,0.612288,0.109404
511,0.015903,0.500833,0.148480,0.045173,0.627795,0.102365
512,0.018864,0.515692,0.141362,0.051564,0.643547,0.096095
513,0.022124,0.530688,0.134746,0.058594,0.659459,0.090463
514,0.025685,0.545807,0.128589,0.066232,0.675433,0.085346
515,0.029547,0.561035,0.122853,0.074433,0.691380,0.080627
516,0.033714,0.576354,0.117500,0.083144,0.707195,0.076200
517,0.038188,0.591749,0.112497,0.092287,0.722752,0.071948
518,0.042974,0.607203,0.107811,0.101769,0.737930,0.067753
519,0.048075,0.622697,0.103413,0.111477,0.752607,0.063494
520,0.053495,0.638213,0.099273,0.121381,0.766647,0.059178
521,0.059241,0.653732,0.095366,0.131659,0.779977,0.055072
522,0.065315,0.669235,0.091668,0.142434,0.792626,0.051354
523,0.071725,0.684700,0.088158,0.153665,0.804665,0.047982
524,0.078475,0.700107,0.084816,0.165329,0.816168,0.044909
525,0.085570,0.715435,0.081621,0.177365,0.827214,0.042084
526,0.093016,0.730662,0.078560,0.189726,0.837893,0.039458
527,0.100817,0.745766,0.075615,0.202357,0.848297,0.036955
528,0.108980,0.760726,0.072773,0.215190,0.858531,0.034507
529,0.117508,0.775517,0.070022,0.228151,0.868702,0.032050
530,0.126407,0.790118,0.067351,0.241222,0.878868,0.029579
531,0.135679,0.804506,0.064749,0.254435,0.888970,0.027249
532,0.145330,0.818658,0.062208,0.267847,0.898891,0.025163
533,0.155361,0.832551,0.059721,0.281466,0.908570,0.023291
534,0.165776,0.846162,0.057278,0.295289,0.917948,0.021602
535,0.176576,0.859469,0.054876,0.309306,0.926956,0.020059
536,0.187763,0.872449,0.052508,0.323525,0.935524,0.018628
537,0.199338,0.885080,0.050169,0.337935,0.943586,0.017259
538,0.211299,0.897340,0.047855,0.352522,0.951069,0.015921
539,0.223646,0.909208,0.045562,0.367271,0.957900,0.014564
540,0.236377,0.920664,0.043288,0.382140,0.963987,0.013184
541,0.249489,0.931685,0.041029,0.397051,0.969228,0.011857
542,0.262979,0.942254,0.038784,0.411974,0.973648,0.010645
543,0.276840,0.952351,0.036550,0.426931,0.977354,0.009540
544,0.291067,0.961957,0.034325,0.441941,0.980446,0.008529
545,0.305653,0.971055,0.032108,0.457055,0.983035,0.007598
546,0.320590,0.979629,0.029898,0.472313,0.985240,0.006739
547,0.335868,0.987663,0.027694,0.487760,0.987168,0.005946
548,0.351477,0.995142,0.025495,0.503450,0.988932,0.005187
549,0.367405,1.000200,0.023300,0.519445,0.990647,0.004453
550,0.383640,1.000200,0.021109,0.535807,0.992398,0.003736
551,0.400166,1.000200,0.018922,0.552555,0.994142,0.003058
552,0.416969,1.000200,0.016739,0.569654,0.995784,0.002436
553,0.434032,1.000200,0.014558,0.587049,0.997245,0.001872
554,0.451338,1.000200,0.012380,0.604685,0.998457,0.001374
555,0.468867,1.000200,0.010206,0.622495,0.999348,0.000954
556,0.486599,1.000200,0.008034,0.640411,0.999853,0.000602
557,0.504513,1.000200,0.005866,0.658353,0.999896,0.000327
558,0.522587,1.000200,0.003701,0.676235,0.999400,0.000135
559,0.540796,1.000200,0.001540,0.693965,0.998306,0.000030
560,0.559117,1.000200,0.000000,0.711542,0.996591,0.000000
561,0.577523,1.000200,0.000000,0.729149,0.994353,0.000000
562,0.595988,1.000200,0.000000,0.746887,0.991664,0.000000
563,0.614485,1.000200,0.000000,0.764685,0.988508,0.000000
564,0.632985,1.000200,0.000000,0.782473,0.984889,0.000000
565,0.651460,1.000200,0.000000,0.800169,0.980796,0.000000
566,0.669878,1.000200,0.000000,0.817695,0.976227,0.000000
567,0.688209,1.000200,0.000000,0.834963,0.971177,0.000000
568,0.706424,1.000200,0.000000,0.851872,0.965634,0.000000
569,0.724488,1.000200,0.000000,0.868332,0.959608,0.000000
570,0.742372,1.000200,0.000000,0.884254,0.953050,0.000000
571,0.760042,0.997952,0.000000,0.899607,0.945858,0.000000
572,0.777466,0.990840,0.000000,0.914414,0.938035,0.000000
573,0.794612,0.983203,0.000000,0.928700,0.929688,0.000000
574,0.811445,0.975057,0.000000,0.942507,0.920924,0.000000
575,0.827935,0.966418,0.000000,0.955886,0.911855,0.000000
576,0.844049,0.957306,0.000000,0.968886,0.902589,0.000000
577,0.859753,0.947738,0.000000,0.981576,0.893239,0.000000
578,0.875018,0.937735,0.000000,0.994025,0.883914,0.000000
579,0.889810,0.927316,0.000000,1.006320,0.874727,0.000000
580,0.904101,0.916501,0.000000,1.018602,0.865777,0.000000
581,0.917859,0.905312,0.000000,1.030928,0.857052,0.000000
582,0.931056,0.893770,0.000000,1.043192,0.848439,0.000000
583,0.943664,0.881896,0.000000,1.055284,0.839878,0.000000
584,0.955654,0.869713,0.000000,1.067004,0.831236,0.000000
585,0.967002,0.857243,0.000000,1.078224,0.822434,0.000000
586,0.977682,0.844507,0.000000,1.088800,0.813445,0.000000
587,0.987671,0.831529,0.000000,1.098440,0.804089,0.000000
588,0.996947,0.818329,0.000000,1.107008,0.794328,0.000000
589,1.005488,0.804932,0.000000,1.114347,0.784117,0.000000
590,1.013276,0.791357,0.000000,1.120421,0.773476,0.000000
591,1.020293,0.777628,0.000000,1.125312,0.762465,0.000000
592,1.026523,0.763766,0.000000,1.129116,0.751182,0.000000
593,1.031952,0.749792,0.000000,1.131856,0.739649,0.000000
594,1.036568,0.735726,0.000000,1.133596,0.727929,0.000000
595,1.040360,0.721590,0.000000,1.134300,0.716007,0.000000
596,1.043319,0.707402,0.000000,1.133940,0.703880,0.000000
597,1.045439,0.693183,0.000000,1.132544,0.691579,0.000000
598,1.046716,0.678951,0.000000,1.130084,0.679095,0.000000
599,1.047145,0.664725,0.000000,1.126620,0.666473,0.000000
600,1.046727,0.650522,0.000000,1.122158,0.653734,0.000000
601,1.045463,0.636358,0.000000,1.116740,0.640927,0.000000
602,1.043355,0.622250,0.000000,1.110380,0.628073,0.000000
603,1.040409,0.608214,0.000000,1.103056,0.615161,0.000000
604,1.036632,0.594264,0.000000,1.094796,0.602204,0.000000
605,1.032032,0.580415,0.000000,1.085536,0.589163,0.000000
606,1.026621,0.566678,0.000000,1.075312,0.576055,0.000000
607,1.020411,0.553067,0.000000,1.064188,0.562914,0.000000
608,1.013417,0.539594,0.000000,1.052128,0.549716,0.000000
609,1.005654,0.526268,0.000000,1.039133,0.536453,0.000000
610,0.997140,0.513100,0.000000,1.025267,0.523165,0.000000
611,0.987896,0.500099,0.000000,1.010528,0.509856,0.000000
612,0.977941,0.487274,0.000000,0.995036,0.496597,0.000000
613,0.967299,0.474631,0.000000,0.978774,0.483376,0.000000
614,0.955993,0.462179,0.000000,0.961838,0.470219,0.000000
615,0.944048,0.449922,0.000000,0.944282,0.457150,0.000000
616,0.931490,0.437866,0.000000,0.926154,0.444177,0.000000
617,0.918347,0.426015,0.000000,0.907518,0.431322,0.000000
618,0.904647,0.414374,0.000000,0.888420,0.418607,0.000000
619,0.890419,0.402945,0.000000,0.868926,0.406037,0.000000
620,0.875694,0.391730,0.000000,0.849116,0.393657,0.000000
621,0.860502,0.380733,0.000000,0.829128,0.381557,0.000000
622,0.844875,0.369953,0.000000,0.809004,0.369761,0.000000
623,0.828844,0.359391,0.000000,0.788692,0.358190,0.000000
624,0.812441,0.349047,0.000000,0.768165,0.346792,0.000000
625,0.795699,0.338921,0.000000,0.747392,0.335506,0.000000
626,0.778651,0.329012,0.000000,0.726354,0.324280,0.000000
627,0.761329,0.319317,0.000000,0.705044,0.313092,0.000000
628,0.743766,0.309836,0.000000,0.683453,0.301904,0.000000
629,0.725994,0.300565,0.000000,0.661581,0.290689,0.000000
630,0.708046,0.291502,0.000000,0.639418,0.279435,0.000000
631,0.689954,0.282644,0.000000,0.616978,0.268178,0.000000
632,0.671749,0.273987,0.000000,0.594373,0.256989,0.000000
633,0.653462,0.265528,0.000000,0.571783,0.245942,0.000000
634,0.635123,0.257262,0.000000,0.549356,0.235097,0.000000
635,0.616763,0.249186,0.000000,0.527237,0.224510,0.000000
636,0.598410,0.241294,0.000000,0.505543,0.214227,0.000000
637,0.580094,0.233582,0.000000,0.484379,0.204285,0.000000
638,0.561840,0.226046,0.000000,0.463837,0.194715,0.000000
639,0.543675,0.218680,0.000000,0.443979,0.185537,0.000000
640,0.525626,0.211480,0.000000,0.424836,0.176753,0.000000
641,0.507716,0.204440,0.000000,0.406347,0.168324,0.000000
642,0.489969,0.197556,0.000000,0.388436,0.160212,0.000000
643,0.472407,0.190822,0.000000,0.371083,0.152409,0.000000
644,0.455051,0.184233,0.000000,0.354250,0.144898,0.000000
645,0.437921,0.177785,0.000000,0.337930,0.137676,0.000000
646,0.421036,0.171471,0.000000,0.322103,0.130733,0.000000
647,0.404413,0.165288,0.000000,0.306748,0.124057,0.000000
648,0.388069,0.159230,0.000000,0.291850,0.117641,0.000000
649,0.372019,0.153292,0.000000,0.277398,0.111477,0.000000
650,0.356277,0.147470,0.000000,0.263383,0.105558,0.000000
651,0.340856,0.141759,0.000000,0.249806,0.099882,0.000000
652,0.325766,0.136155,0.000000,0.236685,0.094445,0.000000
653,0.311018,0.130653,0.000000,0.224038,0.089244,0.000000
654,0.296622,0.125249,0.000000,0.211878,0.084274,0.000000
655,0.282585,0.119939,0.000000,0.200214,0.079530,0.000000
656,0.268915,0.114719,0.000000,0.189048,0.075004,0.000000
657,0.255616,0.109586,0.000000,0.178388,0.070695,0.000000
658,0.242693,0.104536,0.000000,0.168224,0.066594,0.000000
659,0.230151,0.099566,0.000000,0.158553,0.062694,0.000000
660,0.217991,0.094672,0.000000,0.149365,0.058991,0.000000
661,0.206215,0.089853,0.000000,0.140621,0.055471,0.000000
662,0.194824,0.085104,0.000000,0.132295,0.052128,0.000000
663,0.183817,0.080423,0.000000,0.124376,0.048957,0.000000
664,0.173194,0.075809,0.000000,0.116863,0.045953,0.000000
665,0.162953,0.071258,0.000000,0.109726,0.043106,0.000000
666,0.153090,0.066770,0.000000,0.102961,0.040411,0.000000
667,0.143603,0.062341,0.000000,0.096563,0.037868,0.000000
668,0.134488,0.057971,0.000000,0.090509,0.035465,0.000000
669,0.125739,0.053658,0.000000,0.084789,0.033197,0.000000
670,0.117352,0.049401,0.000000,0.079384,0.031058,0.000000
671,0.109321,0.045199,0.000000,0.074272,0.029038,0.000000
672,0.101640,0.041050,0.000000,0.069436,0.027131,0.000000
673,0.094301,0.036955,0.000000,0.064873,0.025333,0.000000
674,0.087298,0.032912,0.000000,0.060574,0.023641,0.000000
675,0.080624,0.028921,0.000000,0.056533,0.022053,0.000000
676,0.074270,0.024982,0.000000,0.052740,0.020564,0.000000
677,0.068229,0.021095,0.000000,0.049186,0.019170,0.000000
678,0.062492,0.017260,0.000000,0.045860,0.017866,0.000000
679,0.057051,0.013477,0.000000,0.042753,0.016650,0.000000
680,0.051898,0.009745,0.000000,0.039850,0.015514,0.000000
681,0.047023,0.006067,0.000000,0.037135,0.014452,0.000000
682,0.042417,0.002441,0.000000,0.034591,0.013458,0.000000
683,0.038073,0.000000,0.000000,0.032211,0.012530,0.000000
684,0.033980,0.000000,0.000000,0.029986,0.011662,0.000000
685,0.030131,0.000000,0.000000,0.027907,0.010851,0.000000
686,0.026515,0.000000,0.000000,0.025968,0.010095,0.000000
687,0.023126,0.000000,0.000000,0.024159,0.009391,0.000000
688,0.019952,0.000000,0.000000,0.022472,0.008734,0.000000
689,0.016987,0.000000,0.000000,0.020901,0.008122,0.000000
690,0.014221,0.000000,0.000000,0.019438,0.007553,0.000000
691,0.011647,0.000000,0.000000,0.018075,0.007022,0.000000
692,0.009255,0.000000,0.000000,0.016804,0.006527,0.000000
693,0.007038,0.000000,0.000000,0.015620,0.006067,0.000000
694,0.004987,0.000000,0.000000,0.014517,0.005637,0.000000
695,0.003096,0.000000,0.000000,0.013489,0.005238,0.000000
696,0.001357,0.000000,0.000000,0.012533,0.004866,0.000000
697,0.000000,0.000000,0.000000,0.011643,0.004520,0.000000
698,0.000000,0.000000,0.000000,0.010816,0.004199,0.000000
699,0.000000,0.000000,0.000000,0.010047,0.003900,0.000000
700,0.000000,0.000000,0.000000,0.009331,0.003622,0.000000
701,0.000000,0.000000,0.000000,0.008665,0.003364,0.000000
702,0.000000,0.000000,0.000000,0.008045,0.003123,0.000000
703,0.000000,0.000000,0.000000,0.007468,0.002899,0.000000
704,0.000000,0.000000,0.000000,0.006932,0.002691,0.000000
705,0.000000,0.000000,0.000000,0.006434,0.002498,0.000000
706,0.000000,0.000000,0.000000,0.005972,0.002319,0.000000
707,0.000000,0.000000,0.000000,0.005543,0.002153,0.000000
708,0.000000,0.000000,0.000000,0.005146,0.001998,0.000000
709,0.000000,0.000000,0.000000,0.004777,0.001856,0.000000
710,0.000000,0.000000,0.000000,0.004436,0.001723,0.000000
711,0.000000,0.000000,0.000000,0.004119,0.001600,0.000000
712,0.000000,0.000000,0.000000,0.003825,0.001486,0.000000
713,0.000000,0.000000,0.000000,0.003552,0.001380,0.000000
714,0.000000,0.000000,0.000000,0.003299,0.001282,0.000000
715,0.000000,0.000000,0.000000,0.003064,0.001191,0.000000
716,0.000000,0.000000,0.000000,0.002846,0.001107,0.000000
717,0.000000,0.000000,0.000000,0.002644,0.001028,0.000000
718,0.000000,0.000000,0.000000,0.002456,0.000955,0.000000
719,0.000000,0.000000,0.000000,0.002281,0.000887,0.000000
720,0.000000,0.000000,0.000000,0.002119,0.000825,0.000000
721,0.000000,0.000000,0.000000,0.001969,0.000766,0.000000
722,0.000000,0.000000,0.000000,0.001829,0.000712,0.000000
723,0.000000,0.000000,0.000000,0.001700,0.000662,0.000000
724,0.000000,0.000000,0.000000,0.001579,0.000615,0.000000
725,0.000000,0.000000,0.000000,0.001467,0.000572,0.000000
726,0.000000,0.000000,0.000000,0.001364,0.000531,0.000000
727,0.000000,0.000000,0.000000,0.001267,0.000494,0.000000
728,0.000000,0.000000,0.000000,0.001178,0.000459,0.000000
729,0.000000,0.000000,0.000000,0.001095,0.000427,0.000000
730,0.000000,0.000000,0.000000,0.001018,0.000397,0.000000
731,0.000000,0.000000,0.000000,0.000947,0.000369,0.000000
732,0.000000,0.000000,0.000000,0.000881,0.000344,0.000000
733,0.000000,0.000000,0.000000,0.000819,0.000320,0.000000
734,0.000000,0.000000,0.000000,0.000762,0.000298,0.000000
735,0.000000,0.000000,0.000000,0.000709,0.000277,0.000000
736,0.000000,0.000000,0.000000,0.000660,0.000258,0.000000
737,0.000000,0.000000,0.000000,0.000614,0.000240,0.000000
738,0.000000,0.000000,0.000000,0.000572,0.000223,0.000000
739,0.000000,0.000000,0.000000,0.000532,0.000208,0.000000
740,0.000000,0.000000,0.000000,0.000496,0.000194,0.000000
741,0.000000,0.000000,0.000000,0.000462,0.000181,0.000000
742,0.000000,0.000000,0.000000,0.000430,0.000168,0.000000
743,0.000245,0.000000,0.000000,0.000400,0.000157,0.000000
744,0.000862,0.000000,0.000000,0.000373,0.000146,0.000000
745,0.001485,0.000000,0.000000,0.000348,0.000136,0.000000
746,0.002114,0.000000,0.000000,0.000324,0.000127,0.000000
747,0.002749,0.000000,0.000000,0.000302,0.000118,0.000000
748,0.003389,0.000000,0.000000,0.000282,0.000110,0.000000
749,0.004034,0.000000,0.000000,0.000263,0.000103,0.000000
750,0.004684,0.000000,0.000000,0.000245,0.000096,0.000000
751,0.005338,0.000000,0.000000,0.000228,0.000090,0.000000
752,0.005997,0.000000,0.000000,0.000213,0.000084,0.000000
753,0.006659,0.000000,0.000000,0.000199,0.000078,0.000000
754,0.007325,0.000000,0.000000,0.000186,0.000073,0.000000
755,0.007995,0.000000,0.000000,0.000173,0.000068,0.000000
756,0.008668,0.000000,0.000000,0.000162,0.000064,0.000000
757,0.009345,0.000000,0.000000,0.000151,0.000060,0.000000
758,0.010024,0.000000,0.000000,0.000141,0.000056,0.000000
759,0.010707,0.000000,0.000000,0.000132,0.000052,0.000000
760,0.011393,0.000000,0.000000,0.000123,0.000049,0.000000
761,0.012081,0.000000,0.000000,0.000115,0.000045,0.000000
762,0.012772,0.000000,0.000000,0.000108,0.000042,0.000000
763,0.013466,0.000000,0.000000,0.000101,0.000040,0.000000
764,0.014162,0.000000,0.000000,0.000094,0.000037,0.000000
765,0.014861,0.000000,0.000000,0.000088,0.000035,0.000000
766,0.015562,0.000000,0.000000,0.000082,0.000032,0.000000
767,0.016265,0.000000,0.000000,0.000077,0.000030,0.000000
768,0.016970,0.000000,0.000000,0.000072,0.000028,0.000000
769,0.017678,0.000000,0.000000,0.000067,0.000027,0.000000
770,0.018388,0.000000,0.001420,0.000063,0.000025,0.000000
771,0.019099,0.000000,0.003578,0.000059,0.000023,0.000000
772,0.019813,0.000000,0.005738,0.000055,0.000022,0.000000
773,0.020528,0.001758,0.007900,0.000052,0.000020,0.000000
774,0.021246,0.005136,0.010064,0.000048,0.000019,0.000000
775,0.021965,0.008543,0.012230,0.000045,0.000018,0.000000
776,0.022686,0.011975,0.014397,0.000042,0.000017,0.000000
777,0.023409,0.015432,0.016565,0.000040,0.000016,0.000000
778,0.024133,0.018911,0.018733,0.000037,0.000015,0.000000
779,0.024860,0.022409,0.020901,0.000035,0.000014,0.000000
780,0.025587,0.025925,0.023070,0.000033,0.000013,0.000000
